"time","x","y","der(x)","der(y)"
0,1,1,1,-1
0.002,1.001997997425886,0.9979968035201759,0.9979968035201759,-1.003195589651662
0.004,1.003991979499158,0.9959872283335572,0.9959872283335572,-1.006382317443275
0.006,1.005981926304424,0.9939713024092265,0.9939713024092265,-1.009560114466687
0.008,1.007967836412012,0.9919490277610711,0.9919490277610711,-1.012728941548277
0.01,1.009949662301296,0.9899204729226143,0.9899204729226143,-1.015888686332507
0.012,1.011927412662138,0.9878856253640697,0.9878856253640697,-1.019039326295197
0.014,1.013901090841855,0.985844480258989,0.985844480258989,-1.022180830520268
0.016,1.015870696840448,0.9837970376073721,0.9837970376073721,-1.025313162911868
0.018,1.017836161533522,0.9817433998853677,0.9817433998853677,-1.028436178065582
0.02,1.019797506146328,0.9796835356267763,0.9796835356267763,-1.031549874153899
0.022,1.021754743713259,0.9776174255082563,0.9776174255082563,-1.034654236407648
0.024,1.023707874234314,0.9755450695298075,0.9755450695298075,-1.037749229549836
0.026,1.02565681492993,0.9734665933791194,0.9734665933791194,-1.040834688050908
0.028,1.02760157380037,0.9713819849090578,0.9713819849090578,-1.043910590026518
0.03,1.029542177301406,0.9692912039507112,0.9692912039507112,-1.046976942694994
0.032,1.031478625433038,0.9671942505040798,0.9671942505040798,-1.050033711707214
0.034,1.033410846443067,0.9650912371101074,0.9650912371101074,-1.053080750482106
0.036,1.035338827526213,0.96298218385345,0.96298218385345,-1.05611800541097
0.038,1.037262603845208,0.9608670355825303,0.9608670355825303,-1.059145498100061
0.04,1.039182175400052,0.958745792297348,0.958745792297348,-1.062163195171032
0.042,1.041097503898377,0.9566185171630458,0.9566185171630458,-1.065171003829231
0.044,1.043008552505587,0.9544852709401018,0.9544852709401018,-1.068168834052553
0.046,1.044915334710032,0.9523460313788198,0.9523460313788198,-1.071156674399942
0.048,1.046817839537152,0.9502008165822752,0.9502008165822752,-1.074134475582206
0.05,1.048716056012388,0.9480496446535439,0.9480496446535439,-1.077102188582932
0.052,1.050609973161179,0.9458925336957014,0.9458925336957014,-1.08005976466013
0.054,1.052499580008967,0.9437295018118235,0.9437295018118235,-1.083007155347868
0.056,1.054384865581191,0.9415605671049854,0.9415605671049854,-1.0859443124579
0.058,1.056265813344965,0.9393857600176579,0.9393857600176579,-1.08887117964212
0.06,1.058142401893077,0.9372051218132269,0.9372051218132269,-1.091787693513184
0.062,1.060014628540204,0.9350186521927989,0.9350186521927989,-1.094693819404793
0.064,1.061882481367389,0.9328263713560019,0.9328263713560019,-1.097589508899738
0.066,1.06374594845567,0.9306282995024645,0.9306282995024645,-1.100474713878241
0.068,1.065605017886089,0.9284244568318146,0.9284244568318146,-1.103349386519608
0.07000000000000001,1.067459677739685,0.9262148635436805,0.9262148635436805,-1.106213479303872
0.07199999999999999,1.069309916097497,0.9239995398376909,0.9239995398376909,-1.109066945013426
